Gene,Value
PGLYRP4,24.31193
PGM1,322.61445
PGM2,331.0757733333333
PGM2L1,112.8753
PGM3,24.06427
PGM5,12.205483333333333
PGP,41.15257
PGPEP1,97.7490325
PGR,8.918875
PGRMC1,898.643645
PGRMC2,79.34916
PGS1,148.91917
PHACTR1,38.433389999999996
PHACTR2,90.19300799999999
PHACTR3,35.06939
PHACTR4,148.196715
PHAX,409.33727
PHB,93.74549
PHB2,1076.92214
PHC1,87.767515
PHC2,525.626305
PHC3,131.817922
PHEX,20.168565
PHF1,402.06435500000003
PHF10,123.24606
PHF11,317.379525
PHF12,52.0863
PHF13,122.74401
PHF14,72.65135000000001
PHF19,29.343326666666666
PHF2,64.90514
PHF20,155.49416200000002
PHF20L1,178.99209
PHF21A,138.5606275
PHF21B,24.244715
PHF23,172.923065
PHF3,261.04737
PHF5A,244.69235
PHF6,117.393005
PHF7,27.066346666666664
PHF8,35.72674333333333
PHGDH,42.22575
PHIP,198.561266
PHKA1,52.612755
PHKA2,61.346399999999996
PHKB,119.056675
PHKG1,26.618335000000002
PHKG2,73.43093333333333
PHLDA1,36.47537833333333
PHLDA2,19.422016666666668
PHLDA3,117.77921
PHLDB1,56.54379
PHLDB2,14.193268
PHLDB3,19.583830000000003
PHLPP1,45.932044999999995
PHLPP2,325.41941
PHOSPHO1,155.24501
PHOSPHO2,31.07251
PHOX2A,30.73903
PHOX2B,19.28545
PHPT1,61.574245000000005
PHRF1,49.022465
PHTF1,27.6759825
PHTF2,96.775482
PHYH,36.55955
PHYHD1,92.34679
PHYHIP,12.63804
PHYHIPL,15.79186
PHYKPL,94.8896925
PI15,13.516865
PI16,67.70587
PI3,386.761445
PI4K2A,45.70485333333334
PI4K2B,68.83453
PI4KA,286.96655499999997
PI4KB,177.75979666666663
PIANP,30.487605
PIAS1,620.90341
PIAS2,9.639095000000001
PIAS3,114.39412
PIAS4,30.904595
PIBF1,52.06879
PICALM,554.53183
PICK1,23.07031
PID1,93.57711
PIDD1,24.669895
PIEZO1,80.65585666666668
PIEZO2,9.900408333333333
PIF1,32.848915
PIFO,12.20377
PIGA,59.3169
PIGB,134.282985
PIGC,96.12963
PIGF,184.911375
PIGG,104.6534925
PIGH,74.30695
PIGK,48.445053333333334
PIGL,12.48977
PIGM,18.081873333333334
PIGN,41.507185
PIGO,19.614393333333336
PIGP,136.93706
PIGQ,125.257515
PIGR,79.396845
PIGS,435.46401
PIGT,211.83454500000002
PIGU,25.88725
PIGV,132.9305
PIGW,30.82143
PIGX,285.70070333333337
PIGY,320.27923499999997
PIGZ,45.75008
PIH1D1,199.616
PIH1D2,3.05126
PIH1D3,4.10353
PIK3AP1,785.744085
PIK3C2A,171.34305285714285
PIK3C2B,153.66466
PIK3C2G,31.98637
PIK3C3,77.61049000000001
PIK3CA,79.80839333333333
PIK3CB,176.596775
PIK3CD,699.5736499999999
PIK3CG,284.2310233333333
PIK3IP1,250.60101333333333
PIK3R1,305.1596333333334
PIK3R2,42.20965333333333
PIK3R3,25.847885
PIK3R4,48.18698666666666
PIK3R5,302.1244766666667
PIK3R6,5.455
PIKFYVE,131.08514666666667
PILRA,814.48812
PIM1,1002.23193
PIM2,1025.33631
PIM3,383.70075
PIN1,99.86433
PIN1P1,22.87806
PIN4,121.82790750000001
PINK1,812.9438500000001
PINK1-AS,0.00381
PINLYP,54.93018
PINX1,54.28139
PIP,68.72529
PIP4K2A,1899.1162733333333
PIP4K2B,113.1865175
PIP4K2C,138.36243
PIP5K1A,40.173136666666664
PIP5K1B,121.588785
PIP5K1C,111.37009
PIP5KL1,18.74
PIPOX,40.25832
PIR,7.76063
PIRT,10.91401
PITHD1,697.1969766666666
PITPNA,274.68822
PITPNB,523.58562
PITPNC1,111.19457
PITPNM1,61.46649
PITPNM2,30.25868
PITPNM3,4.5867249999999995
PITRM1,65.73349999999999
PITX1,9.950949999999999
PITX2,10.53498
PITX3,0.22256
PIWIL1,15.46424
PIWIL2,19.83024
PIWIL4,9.2195
PJA1,179.83557
PJA2,826.13685
PKD1L1,39.69515
PKD1L2,10.0602675
PKD1P1,0.0275
PKD2,55.74114
PKD2L1,172.40783
PKD2L2,19.408815
PKDCC,5.56061
PKDREJ,2.92045
PKHD1,16.473673333333334
PKHD1L1,8.98674
PKI55,27.14071
PKIA,49.438305
PKIB,5.249885
PKIG,274.0077
PKLR,60.67379
PKM,206.30123
PKMYT1,220.8968
PKN1,79.82159
PKN2,292.50465
PKN3,3.36873
PKNOX1,51.266286
PKNOX2,45.399215
PKP1,22.92325
PKP2,19.00884
PKP3,28.420885
PKP4,22.09391
PLA1A,12.51695
PLA2G12A,108.3136575
PLA2G12B,39.022345
PLA2G15,58.05606
PLA2G16,28.942075
PLA2G1B,132.19653
PLA2G2A,50.034
PLA2G2D,21.784
PLA2G2E,59.99979
PLA2G2F,27.10917
PLA2G3,11.4454
PLA2G4A,19.50718
PLA2G4C,23.895055
PLA2G4D,0.00567
PLA2G4F,16.11434
PLA2G5,46.83271333333334
PLA2G6,40.95269
PLA2G7,94.62384
PLA2R1,6.1648000000000005
PLAA,48.061103333333335
PLAC1,27.92583
PLAC4,10.491933333333334
PLAC8,1724.36038
PLAC8L1,29.3315
PLAC9,53.478505
PLAG1,36.67695
PLAGL1,292.93985
PLAGL2,63.72047
PLAT,8.30682
PLAU,15.22902
PLAUR,418.3142766666667
PLB1,25.65064
PLBD1,1239.52163
PLBD2,47.682
PLCB1,106.60087
PLCB2,55.78837
PLCB3,85.05177
PLCB4,8.353775
PLCD1,26.73409
PLCD3,45.776685
PLCD4,6.76838
PLCE1,113.90611200000001
PLCG1,170.964375
PLCG2,373.3136975
PLCH1,20.462889999999998
PLCH2,7.43466
PLCL1,19.30811
PLCL2,336.46741
PLCXD1,91.98792999999999
PLCXD2,36.51255
PLCXD3,8.117075
PLCZ1,0.08124
PLD1,16.522481428571428
PLD2,35.86693
PLD3,192.3905
PLD4,32.798395
PLD5,14.365145
PLD6,34.58958
PLEC,246.66071499999998
PLEK,2025.084775
PLEK2,357.58387
PLEKHA1,267.38586
PLEKHA2,378.59976
PLEKHA3,52.74312333333333
PLEKHA4,2.1548
PLEKHA5,21.19836
PLEKHA6,5.2341549999999994
PLEKHA7,4.32043
PLEKHA8,91.49743666666666
PLEKHA8P1,97.25725
PLEKHB1,23.374606666666665
PLEKHB2,428.81814333333335
PLEKHF1,55.65869
PLEKHF2,357.21389
PLEKHG1,25.6316
PLEKHG2,73.58486666666667
PLEKHG3,206.2772325
PLEKHG4,14.15386
PLEKHG4B,31.331845
PLEKHG5,21.0153
PLEKHG6,52.54315
PLEKHH1,16.400405
PLEKHH2,8.050516666666667
PLEKHH3,65.55399
PLEKHM1,162.66374499999998
PLEKHM2,88.78212
PLEKHM3,53.20541
PLEKHN1,55.21763
PLEKHO1,327.1717
PLEKHO2,389.09184
PLEKHS1,3.22825
PLG,30.68044666666667
PLGLB1,30.152936666666665
PLGLB2,8.72225
PLGRKT,75.69669
PLIN1,15.72026
PLIN2,485.801945
PLIN3,118.21693
PLIN4,14.03052
PLK1,22.66361
PLK2,7.32458
PLK3,25.475369999999998
PLK4,16.832800000000002
PLK5,95.82325
PLLP,19.38883
PLN,4.24062
PLOD1,85.24409
PLOD2,23.175945
PLOD3,112.72005
PLP1,16.82154
PLP2,1187.36229
PLRG1,156.43896
PLS1,10.93418
PLS3,7.74691
PLSCR1,233.99590999999998
PLSCR2,19.390845
PLSCR3,317.49385
PLSCR4,1.62921
PLTP,169.40964
PLVAP,86.18516
PLXDC1,80.82431
PLXDC2,144.79767666666666
PLXNA1,36.33219333333333
PLXNA2,31.572143333333333
PLXNA3,77.20094
PLXNA4,40.2750275
PLXNB1,32.752955
PLXNB2,59.87541
PLXNB3,14.73899
PLXNC1,822.9312874999999
PLXND1,125.56881
PM20D1,32.28509
PM20D2,81.72202
PMAIP1,234.78973000000002
PMCH,5.63341
PMCHL1,6.610927500000001
PMEL,70.84558
PMEPA1,21.311386666666667
PMF1,103.00931
PMFBP1,61.58316
PML,184.12663400000002
PMM1,34.3418
PMM2,65.90777
PMP2,10.06464
PMP22,118.34740250000002
PMPCA,70.76931
PMPCB,179.49191000000002
PMS1,31.732746000000002
PMS2,49.935945
PMS2L2,19.02336
PMS2P1,69.432904
PMS2P3,71.120765
PMS2P4,2.51809
PMS2P5,72.24414
PMVK,72.09971
PNCK,2.57939
PNISR,409.32178833333336
PNKD,64.83717666666666
PNKP,25.12017
PNLDC1,23.61165
PNLIP,22.48671
PNLIPRP1,2.9133
PNLIPRP2,0.00691
PNLIPRP3,0.01667
PNMA1,261.20273
PNMA2,18.66077
PNMA3,29.836715
PNMA6A,3.98105
PNMAL1,25.78149
PNMT,10.17367
PNN,869.01613
PNO1,66.81125666666667
PNOC,123.78223
PNP,404.11379
PNPLA1,11.65339
PNPLA2,559.15752
PNPLA3,57.38516
PNPLA4,16.63181
PNPLA5,35.07597
PNPLA6,287.18197
PNPLA7,8.552275
PNPLA8,379.9978433333333
PNPO,126.106455
PNPT1,64.01905
PNRC1,2494.75535
PNRC2,1070.43481
POC1A,25.353270000000002
POC1B,408.87729
POC5,98.46592
PODN,30.23944
PODNL1,287.19211
PODXL,11.55187
PODXL2,19.29863
POF1B,6.3333699999999995
POFUT1,22.577070000000003
POFUT2,49.60835
POGK,82.18347
POGLUT1,79.98243500000001
POGZ,483.941565
POLA1,26.71402
POLA2,43.91233333333334
POLB,169.12538999999998
POLD1,46.50729
POLD2,48.83455
POLD3,114.732595
POLD4,214.86666
POLDIP2,99.04054500000001
POLDIP3,75.73996
POLE,21.17919
POLE2,28.61945
POLE3,210.84682
POLE4,53.64151666666667
POLG,61.74263333333334
POLG2,113.04381
POLH,21.433353333333333
POLI,32.660624999999996
POLK,43.88394666666667
POLL,168.23236
POLM,24.24487
POLN,25.25778
POLQ,17.183255
POLR1A,21.946095
POLR1B,148.805975
POLR1C,50.81653
POLR1D,612.92905
POLR1E,48.34793333333334
POLR2A,120.6804
POLR2B,444.35348999999997
POLR2C,142.95347333333333
POLR2D,44.82033
POLR2E,332.888725
POLR2F,83.685075
POLR2G,404.35788
POLR2H,87.66188
POLR2I,165.54116
POLR2J,455.4240625
POLR2K,154.342915
POLR2L,257.90382999999997
POLR3A,21.40693333333333
POLR3B,13.846763333333334
POLR3C,75.66427
POLR3D,31.60202
POLR3E,15.80263
POLR3F,49.25736
POLR3G,31.227486666666668
POLR3GL,351.20428
POLR3H,76.09746
POLR3K,32.663019999999996
POLRMT,32.426966666666665
POM121C,171.37448
POM121L10P,25.488519999999998
POM121L12,974.04749
POM121L2,23.45497
POM121L8P,23.73477
POM121L9P,17.14228
POMC,10.2986
POMGNT1,74.59870333333333
POMGNT2,69.27658
POMK,26.79209
POMP,530.67143
POMT1,16.52646
POMT2,38.62536
POMZP3,33.576225
PON1,7.942114999999999
PON2,20.51261666666667
PON3,343.73013
POP1,13.23543
POP4,111.064175
POP5,152.83293
POP7,152.33299
POPDC2,25.15431
POPDC3,57.39354
POR,155.5916
PORCN,84.70093
POSTN,24.6751125
POT1,67.82907
POT1-AS1,5.25804
POTEKP,788.67087
POTEM,10.83591
POU1F1,1.41377
POU2F1,52.502790000000005
POU2F2,82.22951857142857
POU2F3,2.91644
POU3F1,23.14554
POU3F2,14.519715
POU3F3,15.687153333333335
POU3F4,30.88703
POU4F1,4.131335
POU4F2,1.47963
POU4F3,6.32755
POU5F1,55.22442
POU5F1B,140.59102
POU5F1P3,24.54673
POU5F1P4,17.7732
POU5F2,26.15822
POU6F1,63.4164275
POU6F2,8.44604
PP12613,2.0202
PP12719,99.55276
PP13,12.23664
PP13439,3.04565
PP14571,13.61971
PP2672,18.71492
PP2D1,1.15685
PP7080,47.04725
PPA1,789.04207
PPA2,122.34061
PPAP2A,58.48729
PPAP2B,19.96156
PPAP2C,41.71032
PPAPDC1A,3.4853
PPAPDC1B,128.0495575
PPAPDC2,100.9824
PPAPDC3,45.60721
PPARA,26.172232222222224
PPARD,67.34608
PPARG,78.92297
PPARGC1A,5.317705
PPARGC1B,20.0670125
PPAT,60.628074999999995
PPBP,7619.66513
PPBPP2,101.02402
PPCDC,70.03485
PPCS,211.26951
PPDPF,984.91754
PPEF1,29.12811
PPEF2,8.27253
PPFIA1,55.1593325
PPFIA2,27.93559666666667
PPFIA3,19.158425
PPFIA4,2.13494
PPFIBP1,93.43305000000001
PPFIBP2,73.70427
PPHLN1,120.401136
PPIA,1695.522485
PPIAL4B,1.73865
PPIAP21,133.36785
PPIB,544.40986
PPIC,32.002515
PPID,258.76376500000003
PPIE,51.19907666666666
PPIEL,30.137480000000004
PPIF,203.572735
PPIG,279.391975
PPIH,134.76973
PPIL1,58.00444
PPIL2,29.416126666666667
PPIL3,334.00299
PPIL4,47.84372
PPIL6,25.689173333333333
PPIP5K1,9.098685
PPIP5K2,152.38868
PPL,0.00325
PPM1A,819.9276416666667
PPM1B,542.477355
PPM1D,111.7559
PPM1E,7.41733
PPM1F,214.49309
PPM1G,46.2014
PPM1H,20.067735
PPM1J,15.70961
PPM1K,132.178158
PPM1L,29.595366666666667
PPM1M,261.36871
PPM1N,4.949285000000001
PPME1,93.57466
PPOX,34.67777666666667
PPP1CA,581.58066
PPP1CB,1361.1254425
PPP1CC,1484.96926
PPP1R10,94.73156
PPP1R11,285.4724125
PPP1R12A,491.33927
PPP1R12B,40.780319999999996
PPP1R12C,28.565816666666667
PPP1R13B,34.7332
PPP1R13L,14.99805
PPP1R14A,34.52647
PPP1R14B,62.9751
PPP1R14C,12.28873
PPP1R14D,21.84649
PPP1R15A,205.85111
PPP1R15B,516.23865
PPP1R16A,11.57346
PPP1R16B,72.11454666666667
PPP1R17,49.687555
PPP1R18,1803.62045
PPP1R1A,25.130435
PPP1R1B,22.41911
PPP1R1C,12.68464
PPP1R2,309.42907
PPP1R21,167.43616
PPP1R26,38.37224
PPP1R27,189.03548
PPP1R2P9,4.70611
PPP1R32,43.78664
PPP1R35,226.24731
PPP1R36,6.85051
PPP1R37,11.844823333333332
PPP1R3A,2.100285
PPP1R3B,719.8734066666666
PPP1R3C,74.012555
PPP1R3D,292.97684499999997
PPP1R3E,38.21943
PPP1R3F,96.75352666666667
PPP1R7,164.28852333333333
PPP1R8,299.68106
PPP1R9A,25.905054999999997
PPP1R9B,227.195255
PPP2CA,220.05692333333332
PPP2CB,252.98241000000002
PPP2R1A,178.17905
PPP2R1B,28.92136
PPP2R2A,153.66539
PPP2R2B,20.811595
PPP2R2C,8.662801666666667
PPP2R2D,85.00771
PPP2R3A,56.93137333333333
PPP2R3C,221.08907333333332
PPP2R4,113.66449333333333
PPP2R5A,473.192595
PPP2R5B,222.70792
PPP2R5C,249.35498666666663
PPP2R5D,81.81909
PPP2R5E,242.055455
PPP3CA,731.9630566666666
PPP3CB,292.36996999999997
PPP3CC,46.847472499999995
PPP3R1,276.26162999999997
PPP3R2,3.552375
PPP4C,119.82192
PPP4R1,701.55563
PPP4R1L,14.02688
PPP4R2,249.41082000000003
PPP4R4,5.823333333333333
PPP5C,34.92393
PPP6C,404.31102250000004
PPP6R1,294.98398
PPP6R2,59.447125
PPP6R3,143.81382333333335
PPRC1,25.79889
PPT1,3821.07778
PPTC7,712.9587433333332
PPWD1,84.513645
PPY,8.57078
PPY2,53.67915
PQBP1,120.55438666666667
PQLC1,165.89188000000001
PQLC2,23.59071
PQLC3,136.555045
PRAC1,24.43034
PRADC1,17.67029
PRAF2,121.16937
PRAM1,122.64231
PRAME,17.46428
PRAMEF10,12.74369
PRAMEF12,35.18662
PRAP1,51.97203
PRB1,183.51133333333334
PRB3,50.86198
PRB4,8.44919
PRC1,16.02695
PRCC,29.02173
PRCP,182.9926425
PRDM1,282.11959333333334
PRDM10,72.07532
PRDM11,17.103476
PRDM12,23.57897
PRDM13,61.55713
PRDM14,19.0038
PRDM15,21.080855
PRDM16,10.034865
PRDM2,115.47976249999999
PRDM4,103.40845
PRDM5,33.969143333333335
PRDM6,11.375675
PRDM7,1.0472
PRDM8,12.060849999999999
PRDM9,25.8673
PRDX1,306.48375
PRDX2,819.8147775
PRDX3,268.56921
PRDX4,119.99814
PRDX5,1304.590655
PRDX6,1822.09712
PREB,84.49878
PRELID1,357.6214
PRELID2,75.58121000000001
PRELP,56.18145666666666
PREP,35.556243333333335
PREPL,56.64743
PREX1,1001.480495
PREX2,35.12831666666667
PRF1,1225.3363749999999
PRG2,961.11778
PRG3,48.39642
PRG4,6.95532
PRH1,30.3726
PRICKLE1,101.7244125
PRICKLE2,4.57571
PRICKLE3,13.45621
PRICKLE4,825.0328949999999
PRIM1,89.0765
PRIM2,9.155854000000001
PRIMA1,8.48702
PRIMPOL,91.30462
PRKAA1,70.649928
PRKAA2,54.286128000000005
PRKAB1,62.37159
PRKAB2,38.59231666666667
PRKACA,253.240055
PRKACB,528.5323966666666
PRKACG,19.12303
PRKAG1,159.49669
PRKAG2,116.05690200000001
PRKAG3,6.34413
PRKAR1A,1503.2085574999999
PRKAR1B,35.33718
PRKAR2A,415.97169199999996
PRKAR2B,1465.81936
PRKCA,67.134244
PRKCB,541.5317100000001
PRKCD,289.58552
PRKCDBP,13.69204
PRKCE,30.496593333333333
PRKCG,14.574165
PRKCH,256.55033
PRKCI,92.77736
PRKCQ,261.9814
PRKCSH,432.31791
PRKCZ,81.63899
PRKD1,9.858775
PRKD2,248.583
PRKD3,79.864454
PRKDC,65.01472
PRKG1,5.7774600000000005
PRKG2,262.0264
PRKRA,85.02672
PRKRIR,590.66932
PRKX,100.230295
PRKXP1,13.523793333333332
PRKY,34.226
PRL,18.24568
PRLH,18.41836
PRLHR,282.46068
PRLR,19.276722857142857
PRM1,17.33444
PRM2,29.35583
PRM3,17.47755
PRMT1,63.44747
PRMT2,175.88328166666665
PRMT3,42.76011
PRMT5,58.60141333333333
PRMT6,37.00894
PRMT7,26.64155
PRMT8,58.23964
PRMT9,28.50532
PRND,11.06122
PRNP,243.56423
PRNT,12.34933
PRO2012,6.40163
PRO2949,6.976715
PRO2964,49.38819
PROC,35.34669
PROCA1,24.67344
PROCR,50.61244
PRODH2,41.540655
PROK1,21.05504
PROK2,2575.74518
PROKR2,80.08267
PROL1,13.20997
PROM1,10.04923
PROM2,94.26599999999999
PROP1,8.97949
PRORSD1P,29.88355
PRORY,9.40701
PROS1,285.58864
PROSC,150.219136
PROSER1,99.91779
PROSER2,61.575615
PROSER3,32.792555
PROX1,80.16835999999999
PROX2,13.61193
PROZ,900.78787
PRPF18,94.78407
PRPF19,118.98089
PRPF3,124.11827
PRPF31,69.78192333333332
PRPF38A,140.99373333333332
PRPF38B,581.82554
PRPF39,73.72218
PRPF4,83.82158
PRPF40A,505.04292000000004
PRPF40B,42.09989
PRPF4B,192.7043033333333
PRPF6,81.51541
PRPF8,345.77447
PRPH,32.21752
PRPH2,349.29811
PRPS1,172.675835
PRPS1L1,4.69659
PRPS2,136.751025
PRPSAP1,119.87782999999999
PRPSAP2,182.38543
PRR11,1540.6209933333332
PRR12,26.02224
PRR13,1406.09035
PRR14,181.12295000000003
PRR14L,263.290525
PRR15,16.6119
PRR15L,53.8675
PRR16,81.29219
PRR18,4.01828
PRR19,13.82004
PRR22,26.865254999999998
PRR26,135.74769
PRR3,83.77107
PRR30,0.00205
PRR32,14.58577
PRR34,69.96839
PRR35,61.69001
PRR5,113.93363500000001
PRR5L,57.2167
PRR7,20.42639
PRRC1,109.455895
PRRC2A,63.40288999999999
PRRC2B,99.1941
PRRC2C,463.10983000000004
PRRG1,41.0712
PRRG2,14.1126
PRRG3,5.78815
PRRG4,238.10221
PRRT2,20.16546
PRRT3,13.21432
PRRX1,24.845293333333334
PRRX2,26.49951
PRSS1,9.09183
PRSS12,16.276375
PRSS16,13.53576
PRSS2,174.91283
PRSS21,49.42968
PRSS22,144.13058
PRSS23,30.603832500000003
PRSS27,4.56696
PRSS3,69.918775
PRSS30P,91.80995
PRSS33,99.84268
PRSS35,19.59643
PRSS36,378.23157
PRSS37,73.66991
PRSS3P2,176.50617
PRSS50,28.44328
PRSS53,23.7221
PRSS54,4.00203
PRSS55,101.76834
PRSS58,14.10269
PRSS8,50.94737
PRTFDC1,34.78537
PRTG,8.494996666666667
PRTN3,326.23308
PRUNE,123.61394750000001
PRUNE2,30.964560000000002
PRX,16.57751
PSAP,2293.622485
PSAPL1,540.95336
PSAT1,30.462004999999998
PSCA,39.06686
PSD,10.26961
PSD2,57.73597
PSD3,25.641066666666664
PSD4,125.93101999999999
PSEN1,113.1704942857143
PSEN2,14.847290000000001
PSENEN,162.65037
PSG1,8.947526666666667
PSG11,27.90264
PSG2,30.37243
PSG3,36.2135
PSG4,19.63862
PSG5,14.040355
PSG6,14.859193333333332
PSG7,12.97914
PSG9,10.77469
PSIP1,239.3850675
PSKH1,55.36255
PSKH2,25.93195
PSMA1,641.1166166666667
PSMA2,440.68317
PSMA3,273.94688666666667
PSMA4,828.14434
PSMA5,148.15565999999998
PSMA7,500.026505
PSMA8,19.24766
PSMB1,799.54383
PSMB10,414.50201
PSMB2,245.589315
PSMB3,900.02644
PSMB4,829.2670566666666
PSMB5,99.40603
PSMB6,144.69008
PSMB7,176.7081
PSMB8,438.04025
PSMB9,1455.77978
PSMC1,488.97318
PSMC2,232.05915333333334
PSMC3,137.07228
PSMC3IP,38.95999
PSMC4,359.37006
PSMC5,391.10159
PSMC6,668.78232
PSMD1,247.5473
PSMD10,176.316755
PSMD11,152.27392500000002
PSMD12,134.08081
PSMD13,198.73396
PSMD14,188.51452
PSMD2,304.42348
PSMD3,112.53424
PSMD4,502.5764725
PSMD5,47.337665
PSMD6,386.127415
PSMD7,409.46894
PSMD8,322.11063
PSMD9,193.289525
PSME1,1565.91146
PSME3,141.165285
PSME4,210.10367333333332
PSMF1,969.0829975
PSMG1,68.36276
PSMG2,418.53083
PSMG3,63.93006
PSMG4,48.35837
PSORS1C1,20.07301
PSORS1C2,54.29474
PSORS1C3,13.62796
PSPC1,53.177792
PSPH,33.574646666666666
PSPN,12.69382
PSRC1,51.82825
PSTK,16.506095
PSTPIP1,175.4307
PSTPIP2,133.35587
PTAFR,893.2637599999999
PTAR1,132.31757333333334
PTBP1,119.76792
PTBP2,25.224800000000002
PTBP3,410.34590399999996
PTCD2,30.255225
PTCD3,57.6554
PTCH1,21.030185
PTCH2,93.92375
PTCHD1,7.050765
PTCHD2,27.45013
PTCHD4,16.04531
PTCRA,177.06746666666666
PTDSS1,386.58931
PTDSS2,10.06181
PTEN,701.66765125
PTER,140.164145
PTGDR,61.53702333333333
PTGDR2,90.12388
PTGDS,90.65880666666665
PTGER1,31.50869666666667
PTGER2,141.36123
PTGER3,18.277775
PTGER4,410.17082000000005
PTGER4P2-CDK2AP2P2,1.32991
PTGES,41.87744
PTGES2,36.27949
PTGES3,1753.10039
PTGFR,2.515565
PTGFRN,9.040175
PTGIR,111.005275
PTGIS,15.92621
PTGR1,12.77429
PTGR2,149.77108333333334
PTGS1,303.81868
PTGS2,146.73566499999998
PTH,2.05686
PTH1R,294.49658
PTH2,345.32512
PTH2R,0.01193
PTHLH,160.47140666666667
PTK2,41.3752075
PTK2B,145.47734499999999
PTK6,156.782735
PTK7,21.800974999999998
PTMA,2599.00897
PTMS,66.13295
PTN,112.065685
PTOV1,119.18556
PTP4A1,166.02947999999998
PTP4A2,1797.8511624999999
PTP4A3,116.58327333333334
PTPDC1,11.175035
PTPLA,59.570690000000006
PTPLAD1,197.717125
PTPLAD2,571.702405
PTPLB,132.09645
PTPMT1,32.972495
PTPN1,47.4368575
PTPN11,92.21950499999998
PTPN12,394.87952666666666
PTPN13,116.670265
PTPN14,24.4799425
PTPN18,347.27644333333336
PTPN2,120.31475
PTPN20B,0.0073
PTPN21,7.922722
PTPN22,60.89028
PTPN23,54.231480000000005
PTPN3,8.137415
PTPN4,158.251565
PTPN5,18.11889
PTPN6,1148.77754
PTPN7,105.62562
PTPN9,14.46984
PTPRA,41.06153333333333
PTPRB,8.32609
PTPRC,2958.3391019999995
PTPRCAP,434.69657
PTPRD,14.2767775
PTPRE,290.6251766666667
PTPRF,15.9678425
PTPRG,44.372667500000006
PTPRH,11.42124
PTPRJ,340.83700333333337
PTPRK,26.746105
PTPRM,48.09964
PTPRN,141.7725
PTPRN2,93.06572999999999
PTPRO,988.77501
PTPRR,7.071294999999999
PTPRS,23.751343333333335
PTPRT,10.24567
PTPRU,141.58903
PTPRZ1,13.07528
PTRF,48.07171666666667
PTRH1,30.689115
PTRH2,131.09489
PTRHD1,311.23874
PTS,74.8828
PTTG1,87.91995
PTTG1IP,913.93843
PTTG2,54.78956
PTTG3P,8.67991
PTX3,9.11941
PUF60,314.22518
PUM1,416.7255133333333
PUM2,617.32977
PURA,104.22651599999999
PURB,31.63447
PURG,13.07038
PUS1,62.56586
PUS10,20.087
PUS3,106.33073
PUS7,31.57056
PUS7L,65.37258
PUSL1,16.53718
PVALB,43.89662
PVR,29.91762714285714
PVRIG,256.06056
PVRL1,68.17501
PVRL2,20.7215025
PVRL3,2.98479
PVRL4,61.91314
PWP1,208.69312
PWP2,46.09248
PWWP2A,81.89341
PWWP2B,31.389516666666665
PXDC1,13.997785
PXDN,36.642540000000004
PXDNL,12.89792
PXK,204.648465
PXMP2,14.13453
PXMP4,49.813093333333335
PXN,439.876595
PXT1,34.19803
PXYLP1,59.178645
PYCARD,747.24554
PYCR1,238.18203
PYCRL,75.71392
PYDC1,60.16915
PYGB,78.37182
PYGL,820.3583
PYGM,14.63086
PYGO1,18.36794666666667
PYGO2,76.082315
PYHIN1,118.71346500000001
PYROXD1,132.31155666666666
PYROXD2,13.205575
PYY,10.27741
PYY2,15.29304
PZP,21.69968
QDPR,46.757664999999996
QKI,284.388413
QPCT,1440.07444
QPCTL,87.02036
QPRT,11.24265
QRFPR,3.85151
QRICH1,89.105165
QRICH2,25.44754
QRSL1,58.5715475
QSER1,204.130185
QSOX1,22.74461
QSOX2,22.496195
QTRT1,26.97695
QTRTD1,35.192679999999996
R3HCC1,37.067975000000004
R3HCC1L,55.650795
R3HDM1,73.746625
R3HDM2,439.9489
R3HDM4,4162.37304
R3HDML,18.3746
RAB10,849.81323
RAB11A,559.6884699999999
RAB11B,157.34902499999998
RAB11FIP1,1088.4004533333334
RAB11FIP2,90.278665
RAB11FIP3,22.20784
RAB11FIP4,89.51240666666666
RAB11FIP5,41.45646
RAB12,137.80460333333335
RAB13,74.47694
RAB14,345.8331333333333
RAB15,20.31937
RAB17,14.1285
RAB18,281.59552
RAB1A,504.13964
RAB1B,482.75996
RAB20,58.89598
RAB21,110.9258975
RAB22A,118.21307999999999
RAB23,12.587276666666668
RAB24,427.07037
RAB25,16.61748
RAB26,55.55166
RAB27A,611.921882
RAB27B,187.72848
RAB28,79.36046
RAB29,271.26965666666666
RAB2A,257.72085666666663
RAB2B,502.89899
RAB30,66.926688
RAB31,1513.2526100000002
RAB32,230.42230999999998
RAB33A,95.7211
RAB33B,154.60369
RAB35,137.21756666666667
RAB36,0.6277
RAB37,376.86869
RAB38,8.72497
RAB39A,45.55735
RAB39B,79.907045
RAB3A,282.1408
RAB3B,19.211682
RAB3C,24.93082
RAB3D,389.50155500000005
RAB3GAP1,124.0035975
RAB3GAP2,13.85436
RAB3IL1,38.82993
RAB3IP,26.143291428571427
RAB40A,3.39318
RAB40AL,11.22552
RAB40B,25.763546666666667
RAB40C,35.04578
RAB42,62.87072
RAB43,11.84476
RAB4A,148.45957333333334
RAB5A,301.56862
RAB5B,606.84649
RAB5C,320.421295
RAB6A,366.621144
RAB6B,37.49758
RAB7A,251.2772216666667
RAB8A,633.94307
RAB8B,520.7760233333333
RAB9A,184.93718
RAB9B,32.17074
RAB9BP1,1.73693
RABAC1,497.53016
RABEP1,113.18687400000002
